440.74	0.82135	705.52	0.0014174	13.982	14.072	35.300	127.30	174.50	671.59	-0.063698	undefined	undefined	0.010877	liquid
442.15	0.84315	703.55	0.0014214	14.225	14.319	35.853	127.62	175.02	665.85	-0.056481	undefined	undefined	0.010722	liquid
443.56	0.86537	701.57	0.0014254	14.470	14.566	36.406	127.94	175.55	660.12	-0.049096	undefined	undefined	0.010568	liquid
444.97	0.88802	699.58	0.0014294	14.715	14.815	36.959	128.26	176.08	654.39	-0.041537	undefined	undefined	0.010415	liquid
446.38	0.91111	697.57	0.0014335	14.961	15.063	37.511	128.58	176.62	648.65	-0.033797	undefined	undefined	0.010261	liquid
447.79	0.93463	695.56	0.0014377	15.208	15.313	38.063	128.90	177.17	642.92	-0.025870	undefined	undefined	0.010109	liquid
449.20	0.95860	693.53	0.0014419	15.455	15.563	38.615	129.23	177.72	637.18	-0.017749	undefined	undefined	0.0099562	liquid
450.61	0.98302	691.49	0.0014462	15.703	15.814	39.167	129.55	178.28	631.44	-0.0094270	undefined	undefined	0.0098041	liquid
452.02	1.0079	689.44	0.0014505	15.952	16.066	39.719	129.87	178.85	625.70	-0.00089587	undefined	undefined	0.0096525	liquid
453.43	1.0332	687.37	0.0014548	16.201	16.319	40.271	130.19	179.43	619.96	0.0078521	undefined	undefined	0.0095013	liquid
454.84	1.0590	685.29	0.0014592	16.451	16.572	40.822	130.51	180.01	614.21	0.016825	undefined	undefined	0.0093506	liquid
456.25	1.0853	683.20	0.0014637	16.702	16.826	41.373	130.84	180.61	608.46	0.026033	undefined	undefined	0.0092002	liquid
457.66	1.1120	681.09	0.0014682	16.953	17.081	41.924	131.16	181.21	602.71	0.035483	undefined	undefined	0.0090503	liquid
459.07	1.1393	678.97	0.0014728	17.206	17.337	42.476	131.49	181.82	596.95	0.045186	undefined	undefined	0.0089008	liquid
460.48	1.1670	676.84	0.0014775	17.459	17.593	43.027	131.81	182.44	591.19	0.055153	undefined	undefined	0.0087518	liquid
461.89	1.1952	674.69	0.0014822	17.712	17.851	43.578	132.14	183.07	585.42	0.065394	undefined	undefined	0.0086032	liquid
463.30	1.2239	672.52	0.0014869	17.967	18.109	44.129	132.47	183.71	579.64	0.075920	undefined	undefined	0.0084550	liquid
464.71	1.2531	670.34	0.0014918	18.222	18.368	44.680	132.80	184.36	573.86	0.086744	undefined	undefined	0.0083073	liquid
